line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.266638991672701E+08    4.000000  2.389526  4.172324  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2396  4.172324    0.000  1.475588  7.425778  0.6527174E+00  0.3334071E+00  3.3782368E-05  9.0297866E-06  6.8215933E-03  1.6775311E-03  3.8300165E-05  1.6347362E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001621  0.0000000E+00  0.0000000000E+00
 10  0.295818913141960E+08    4.000000  2.393464  4.171407  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2381  4.171407    0.000  1.474560  7.426079  0.6447243E+00  0.3414227E+00  3.4575828E-05  9.2421294E-06  6.9748729E-03  1.5049358E-03  3.4153679E-05  1.4608637E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001636  0.0000000E+00  0.0000000000E+00
 11  0.324567178968183E+08    4.000000  2.397169  4.170489  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2357  4.170489    0.000  1.473543  7.426450  0.6367105E+00  0.3494561E+00  3.5277048E-05  9.4298568E-06  7.1080379E-03  1.3549965E-03  3.0523111E-05  1.3089862E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001650  0.0000000E+00  0.0000000000E+00
 12  0.352538464636941E+08    4.000000  2.401056  4.169642  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2340  4.169642    0.000  1.472986  7.426882  0.6287848E+00  0.3573986E+00  3.5898035E-05  9.5962150E-06  7.2227653E-03  1.2258101E-03  2.7372973E-05  1.1775056E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001664  0.0000000E+00  0.0000000000E+00
 13  0.380509750305698E+08    4.000000  2.404785  4.168760  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2319  4.168760    0.000  1.472323  7.427370  0.6206992E+00  0.3654992E+00  3.6462088E-05  9.7473718E-06  7.3250939E-03  1.1105753E-03  2.4555724E-05  1.0599628E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001679  0.0000000E+00  0.0000000000E+00
 14  0.407704055816991E+08    4.000000  2.408637  4.167929  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2303  4.167929    0.000  1.472059  7.427893  0.6127271E+00  0.3734844E+00  3.6961186E-05  9.8810375E-06  7.4135447E-03  1.0109537E-03  2.2116223E-05  9.5818497E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001694  0.0000000E+00  0.0000000000E+00
 15  0.434898361328283E+08    4.000000  2.412421  4.167073  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2281  4.167073    0.000  1.471713  7.428473  0.6045822E+00  0.3816410E+00  3.7432631E-05  1.0007741E-05  7.4929547E-03  9.2147779E-04  1.9923378E-05  8.6681037E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001709  0.0000000E+00  0.0000000000E+00
 16  0.461315686682109E+08    4.000000  2.416051  4.166222  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2258  4.166222    0.000  1.471469  7.429068  0.5965622E+00  0.3896711E+00  3.7849135E-05  1.0119577E-05  7.5617986E-03  8.4389043E-04  1.8026636E-05  7.8763612E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001723  0.0000000E+00  0.0000000000E+00
 17  0.486956031878470E+08    4.000000  2.419845  4.165419  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2241  4.165419    0.000  1.471613  7.429687  0.5886298E+00  0.3976124E+00  3.8229439E-05  1.0221788E-05  7.6219728E-03  7.7604618E-04  1.6369340E-05  7.1842660E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001738  0.0000000E+00  0.0000000000E+00
 18  0.512130188980352E+08    4.000000  2.423386  4.164580  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2221  4.164580    0.000  1.471572  7.430324  0.5807134E+00  0.4055366E+00  3.8575835E-05  1.0314931E-05  7.6751718E-03  7.1604440E-04  1.4909301E-05  6.5736020E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001752  0.0000000E+00  0.0000000000E+00
 19  0.537304346082234E+08    4.000000  2.427118  4.163756  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2204  4.163756    0.000  1.471910  7.430987  0.5726802E+00  0.4135769E+00  3.8902734E-05  1.0402913E-05  7.7230098E-03  6.6206029E-04  1.3599735E-05  6.0251947E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001767  0.0000000E+00  0.0000000000E+00
 20  0.561779221042397E+08    4.000000  2.430613  4.162917  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2181  4.162917    0.000  1.472094  7.431673  0.5646973E+00  0.4215661E+00  3.9199978E-05  1.0482925E-05  7.7651799E-03  6.1445429E-04  1.2448385E-05  5.5433448E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001782  0.0000000E+00  0.0000000000E+00
 21  0.586254096002560E+08    4.000000  2.433801  4.162090  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2159  4.162090    0.000  1.472547  7.432355  0.5566140E+00  0.4296550E+00  3.9478908E-05  1.0558065E-05  7.8030630E-03  5.7166045E-04  1.1422056E-05  5.1125424E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001795  0.0000000E+00  0.0000000000E+00
 22  0.610029688821004E+08    4.000000  2.437218  4.161377  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2144  4.161377    0.000  1.473485  7.433059  0.5486068E+00  0.4376672E+00  3.9740246E-05  1.0628532E-05  7.8363816E-03  5.3399637E-04  1.0519144E-05  4.7336736E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001809  0.0000000E+00  0.0000000000E+00
 23  0.633105999497728E+08    4.000000  2.440499  4.160731  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2122  4.160731    0.000  1.474231  7.433730  0.5407243E+00  0.4455539E+00  3.9972127E-05  1.0691060E-05  7.8655687E-03  5.0098809E-04  9.7383727E-06  4.4041290E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001823  0.0000000E+00  0.0000000000E+00
 24  0.656531951245313E+08    4.000000  2.444342  4.159870  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2108  4.159870    0.000  1.473821  7.434489  0.5325948E+00  0.4536874E+00  4.0211423E-05  1.0755704E-05  7.8923398E-03  4.7067800E-04  9.0113157E-06  4.0994266E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001839  0.0000000E+00  0.0000000000E+00
 25  0.679188692637006E+08    4.000000  2.447884  4.158971  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2085  4.158971    0.000  1.474203  7.435262  0.5245627E+00  0.4617231E+00  4.0430466E-05  1.0814890E-05  7.9158774E-03  4.4401666E-04  8.3697694E-06  3.8300543E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001854  0.0000000E+00  0.0000000000E+00
 26  0.701216080101153E+08    4.000000  2.451446  4.158084  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2064  4.158084    0.000  1.474684  7.436042  0.5166446E+00  0.4696443E+00  4.0634104E-05  1.0869739E-05  7.9365577E-03  4.2057379E-04  7.8056795E-06  3.5931339E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001869  0.0000000E+00  0.0000000000E+00
 27  0.723243467565299E+08    4.000000  2.455115  4.157178  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2048  4.157178    0.000  1.475474  7.436844  0.5085601E+00  0.4777315E+00  4.0843314E-05  1.0926589E-05  7.9553633E-03  3.9921697E-04  7.2909999E-06  3.3777485E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001885  0.0000000E+00  0.0000000000E+00
 28  0.744641501101898E+08    4.000000  2.458570  4.156253  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2025  4.156253    0.000  1.476034  7.437649  0.5005831E+00  0.4857111E+00  4.1034465E-05  1.0978335E-05  7.9719103E-03  3.8041426E-04  6.8375507E-06  3.1879929E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001900  0.0000000E+00  0.0000000000E+00
 29  0.765410180710950E+08    4.000000  2.462177  4.155358  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2009  4.155358    0.000  1.476965  7.438456  0.4927042E+00  0.4935922E+00  4.1220187E-05  1.1028669E-05  7.9864991E-03  3.6381039E-04  6.4351550E-06  3.0198349E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001916  0.0000000E+00  0.0000000000E+00
 30  0.786052989534494E+08    4.000000  2.465560  4.154397  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1989  4.154397    0.000  1.477618  7.439280  0.4847135E+00  0.5015849E+00  4.1396291E-05  1.1076391E-05  7.9997254E-03  3.4874579E-04  6.0689028E-06  2.8667376E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001931  0.0000000E+00  0.0000000000E+00
 31  0.806444056787019E+08    4.000000  2.468933  4.153417  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1966  4.153417    0.000  1.478322  7.440115  0.4766989E+00  0.5096013E+00  4.1575043E-05  1.1124892E-05  8.0115591E-03  3.3523508E-04  5.7379025E-06  2.7287940E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001946  0.0000000E+00  0.0000000000E+00
 32  0.826835124039544E+08    4.000000  2.472560  4.152431  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1948  4.152431    0.000  1.479448  7.440976  0.4685195E+00  0.5177823E+00  4.1745382E-05  1.1171123E-05  8.0223421E-03  3.2291418E-04  5.4333634E-06  2.6019588E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001962  0.0000000E+00  0.0000000000E+00
 33  0.846093354222484E+08    4.000000  2.475801  4.151437  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1930  4.151437    0.000  1.480244  7.441811  0.4606722E+00  0.5256310E+00  4.1906475E-05  1.1214858E-05  8.0315822E-03  3.1233380E-04  5.1694802E-06  2.4925196E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001977  0.0000000E+00  0.0000000000E+00
 34  0.865351584405424E+08    4.000000  2.479288  4.150441  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1913  4.150441    0.000  1.481460  7.442673  0.4526974E+00  0.5336071E+00  4.2071092E-05  1.1259576E-05  8.0399827E-03  3.0268823E-04  4.9256534E-06  2.3921171E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001993  0.0000000E+00  0.0000000000E+00
 35  0.884609814588365E+08    4.000000  2.482573  4.149372  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1889  4.149372    0.000  1.482389  7.443560  0.4445444E+00  0.5417613E+00  4.2229940E-05  1.1302711E-05  8.0476699E-03  2.9385122E-04  4.6990898E-06  2.2989927E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.002008  0.0000000E+00  0.0000000000E+00
 36  0.903301626236512E+08    4.000000  2.485791  4.148298  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1870  4.148298    0.000  1.483350  7.444441  0.4365162E+00  0.5497906E+00  4.2387293E-05  1.1345478E-05  8.0544336E-03  2.8605042E-04  4.4956738E-06  2.2158242E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.002023  0.0000000E+00  0.0000000000E+00
 37  0.921143810082470E+08    4.000000  2.489106  4.147265  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1854  4.147265    0.000  1.484715  7.445308  0.4286972E+00  0.5576105E+00  4.2540885E-05  1.1387249E-05  8.0603400E-03  2.7921524E-04  4.3138242E-06  2.1418459E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.002038  0.0000000E+00  0.0000000000E+00
 38  0.939495770609740E+08    4.000000  2.492310  4.146131  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1833  4.146131    0.000  1.485804  7.446220  0.4205211E+00  0.5657875E+00  4.2696471E-05  1.1429560E-05  8.0658833E-03  2.7278463E-04  4.1395568E-06  2.0712638E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.002054  0.0000000E+00  0.0000000000E+00
 39  0.956828177774384E+08    4.000000  2.495467  4.145036  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1816  4.145036    0.000  1.487114  7.447098  0.4126876E+00  0.5736218E+00  4.2843264E-05  1.1469485E-05  8.0706511E-03  2.6723549E-04  3.9859184E-06  2.0093234E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.002069  0.0000000E+00  0.0000000000E+00
 40  0.974160584939029E+08    4.000000  2.498623  4.143899  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1794  4.143899    0.000  1.488438  7.448019  0.4046560E+00  0.5816540E+00  4.2997737E-05  1.1511513E-05  8.0750439E-03  2.6209573E-04  3.8390929E-06  1.9508706E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.002084  0.0000000E+00  0.0000000000E+00
